"","FCT_TOPIC","FCT_HORIZON","FCT_SOURCE","TIME_PERIOD","OBS_VALUE","TRUE_VALUE","ERR_VALUE"
"452","HICP",1,"011",2002 Q3,1,2.1,1.1
"453","HICP",1,"011",2002 Q4,1.2,2.3,1.1
"454","HICP",1,"011",2003 Q1,1.4,2.4,1
"455","HICP",1,"011",2003 Q2,1.6,1.8,0.2
"456","HICP",1,"011",2003 Q3,1.7,2,0.3
"457","HICP",1,"011",2003 Q4,1.6,2.2,0.6
"458","HICP",1,"011",2004 Q1,1.3,1.6,0.3
"459","HICP",1,"011",2004 Q2,1.3,2.4,1.1
"460","HICP",1,"011",2004 Q3,1.7,2.4,0.7
"461","HICP",1,"011",2004 Q4,1.5,2.2,0.7
"462","HICP",1,"011",2005 Q1,1.7,2.1,0.4
"463","HICP",1,"011",2005 Q2,1.4,2,0.6
"464","HICP",1,"011",2006 Q1,1.6,2.4,0.8
"465","HICP",1,"011",2006 Q2,1.7,2.5,0.8
"466","HICP",1,"011",2006 Q3,1.3,2.3,1
"467","HICP",1,"011",2006 Q4,1.4,1.9,0.5
"468","HICP",1,"011",2007 Q1,1.8,1.8,0
"469","HICP",1,"011",2007 Q2,1.9,1.9,0
"470","HICP",1,"011",2007 Q3,1.9,1.7,-0.2
"471","HICP",1,"011",2007 Q4,1.9,3.1,1.2
"472","HICP",1,"011",2008 Q1,1.8,3.3,1.5
"473","HICP",1,"011",2008 Q2,1.9,3.7,1.8
"474","HICP",1,"011",2008 Q3,1.9,3.8,1.9
"475","HICP",1,"011",2009 Q4,1.1,0.5,-0.6
"476","HICP",1,"011",2010 Q4,1.6,1.9,0.3
"477","HICP",1,"014",1999 Q4,1.3,1.4,0.0999999999999999
"478","HICP",1,"014",2000 Q1,1.3,1.9,0.6
"479","HICP",1,"014",2000 Q2,1.3,1.8,0.5
"480","HICP",1,"014",2000 Q3,1.5,2.1,0.6
"481","HICP",1,"014",2000 Q4,1.1,2.5,1.4
"482","HICP",1,"014",2001 Q1,1.6,2,0.4
"483","HICP",1,"014",2001 Q2,1.7,3.1,1.4
"484","HICP",1,"014",2001 Q4,1.5,2,0.5
"485","HICP",1,"014",2002 Q1,1.2,2.5,1.3
"486","HICP",1,"014",2002 Q2,1.4,2.1,0.7
"487","HICP",1,"014",2002 Q4,1.5,2.3,0.8
"488","HICP",1,"014",2003 Q1,1.7,2.4,0.7
"489","HICP",1,"014",2003 Q2,1.5,1.8,0.3
"490","HICP",1,"014",2003 Q3,1.5,2,0.5
"491","HICP",1,"014",2003 Q4,1.5,2.2,0.7
"492","HICP",1,"014",2004 Q1,1.3,1.6,0.3
"493","HICP",1,"014",2004 Q2,1.1,2.4,1.3
"494","HICP",1,"014",2004 Q3,1.5,2.4,0.9
"495","HICP",1,"014",2004 Q4,1.5,2.2,0.7
"496","HICP",1,"014",2005 Q1,1.4,2.1,0.7
"497","HICP",1,"014",2005 Q2,1.6,2,0.4
"498","HICP",1,"014",2005 Q3,1.8,2.2,0.4
"499","HICP",1,"014",2005 Q4,1.6,2.3,0.7
"500","HICP",1,"014",2006 Q1,1.8,2.4,0.6
"501","HICP",1,"014",2006 Q2,1.5,2.5,1
"502","HICP",1,"014",2006 Q3,1.6,2.3,0.7
"503","HICP",1,"014",2006 Q4,1.9,1.9,0
"504","HICP",1,"014",2007 Q1,2.5,1.8,-0.7
"505","HICP",1,"014",2008 Q4,1.9,2.1,0.2
"506","HICP",1,"014",2009 Q1,2,1.2,-0.8
"507","HICP",1,"014",2009 Q2,3.2,0,-3.2
"508","HICP",1,"014",2009 Q3,1.9,-0.2,-2.1
"509","HICP",1,"014",2009 Q4,1,0.5,-0.5
"510","HICP",1,"014",2010 Q1,0.4,0.8,0.4
"511","HICP",1,"014",2010 Q2,1.6,1.7,0.0999999999999999
"512","HICP",1,"014",2010 Q3,1,1.6,0.6
"513","HICP",1,"014",2010 Q4,0.7,1.9,1.2
"514","HICP",1,"014",2011 Q1,1.1,2.4,1.3
"515","HICP",1,"014",2011 Q2,1.2,2.7,1.5
"516","HICP",1,"014",2011 Q3,1.8,2.5,0.7
"517","HICP",1,"014",2011 Q4,1.7,3,1.3
"518","HICP",1,"014",2012 Q2,2.4,2.4,0
"519","HICP",1,"014",2012 Q3,1.8,2.6,0.8
"520","HICP",1,"014",2012 Q4,2.1,2.2,0.1
"521","HICP",1,"014",2013 Q1,2.1,1.9,-0.2
"522","HICP",1,"014",2013 Q2,2,1.4,-0.6
"523","HICP",1,"014",2013 Q3,2,1.3,-0.7
"524","HICP",1,"014",2014 Q2,1.9,0.5,-1.4
"525","HICP",1,"014",2014 Q3,1.7,0.4,-1.3
"526","HICP",1,"014",2014 Q4,1.4,0.3,-1.1
"527","HICP",1,"014",2015 Q1,1.4,-0.3,-1.7
"528","HICP",1,"014",2015 Q2,1.2,0.3,-0.9
"529","HICP",1,"014",2015 Q3,1,0.1,-0.9
"530","HICP",1,"014",2015 Q4,0.7,0.2,-0.5
"531","HICP",1,"014",2016 Q2,0.7,-0.1,-0.8
"532","HICP",1,"014",2016 Q3,1.2,0.2,-1
"533","HICP",1,"014",2016 Q4,0.2,0.6,0.4
"534","HICP",1,"014",2017 Q3,0.6,1.5,0.9
"535","HICP",1,"014",2017 Q4,1,1.5,0.5
"536","HICP",1,"014",2018 Q1,1.5,1.1,-0.4
"537","HICP",1,"014",2018 Q2,1.1,1.9,0.8
"538","HICP",1,"015",2000 Q4,1.9,2.5,0.6
"539","HICP",1,"015",2001 Q1,2.1,2,-0.1
"540","HICP",1,"015",2001 Q2,2,3.1,1.1
"541","HICP",1,"015",2001 Q3,2,2.3,0.3
"542","HICP",1,"015",2001 Q4,2,2,0
"543","HICP",1,"015",2002 Q1,1.8,2.5,0.7
"544","HICP",1,"015",2002 Q2,2,2.1,0.1
"545","HICP",1,"015",2002 Q3,1.9,2.1,0.2
"546","HICP",1,"015",2002 Q4,1.75,2.3,0.55
"547","HICP",1,"015",2003 Q1,1.7,2.4,0.7
"548","HICP",1,"015",2003 Q2,1.6,1.8,0.2
"549","HICP",1,"015",2003 Q3,1.7,2,0.3
"550","HICP",1,"015",2003 Q4,1.7,2.2,0.5
"551","HICP",1,"015",2004 Q2,1.4,2.4,1
"552","HICP",1,"015",2004 Q3,1.5,2.4,0.9
"553","HICP",1,"015",2004 Q4,1.5,2.2,0.7
"554","HICP",1,"015",2005 Q1,1.7,2.1,0.4
"555","HICP",1,"015",2005 Q2,1.8,2,0.2
"556","HICP",1,"015",2005 Q3,1.8,2.2,0.4
"557","HICP",1,"015",2005 Q4,1.8,2.3,0.5
"558","HICP",1,"015",2006 Q1,1.8,2.4,0.6
"559","HICP",1,"015",2006 Q3,1.8,2.3,0.5
"560","HICP",1,"015",2006 Q4,1.8,1.9,0.0999999999999999
"561","HICP",1,"015",2007 Q1,2,1.8,-0.2
"562","HICP",1,"015",2007 Q2,1.8,1.9,0.0999999999999999
"563","HICP",1,"015",2007 Q3,1.8,1.7,-0.1
"564","HICP",1,"015",2007 Q4,1.8,3.1,1.3
"565","HICP",1,"015",2008 Q1,1.8,3.3,1.5
"566","HICP",1,"015",2008 Q2,1.8,3.7,1.9
"567","HICP",1,"015",2008 Q3,1.9,3.8,1.9
"568","HICP",1,"015",2008 Q4,1.75,2.1,0.35
"569","HICP",1,"015",2009 Q1,2.2,1.2,-1
"570","HICP",1,"015",2009 Q2,2.4,0,-2.4
"571","HICP",1,"015",2009 Q3,2.3,-0.2,-2.5
"572","HICP",1,"015",2009 Q4,1.5,0.5,-1
"573","HICP",1,"015",2010 Q1,1.2,0.8,-0.4
"574","HICP",1,"015",2010 Q2,1.5,1.7,0.2
"575","HICP",1,"015",2010 Q3,1.5,1.6,0.1
"576","HICP",1,"015",2010 Q4,1.4,1.9,0.5
"577","HICP",1,"015",2011 Q1,1.6,2.4,0.8
"578","HICP",1,"015",2011 Q2,1.6,2.7,1.1
"579","HICP",1,"015",2011 Q3,1.6,2.5,0.9
"580","HICP",1,"015",2011 Q4,1.8,3,1.2
"581","HICP",1,"015",2012 Q1,2,2.7,0.7
"582","HICP",1,"015",2012 Q2,2,2.4,0.4
"583","HICP",1,"015",2012 Q3,1.8,2.6,0.8
"584","HICP",1,"015",2012 Q4,1.8,2.2,0.4
"585","HICP",1,"015",2013 Q1,1.7,1.9,0.2
"586","HICP",1,"015",2013 Q2,1.8,1.4,-0.4
"587","HICP",1,"015",2013 Q3,1.9,1.3,-0.6
"588","HICP",1,"015",2013 Q4,1.8,0.9,-0.9
"589","HICP",1,"015",2014 Q1,1.8,0.7,-1.1
"590","HICP",1,"015",2014 Q2,1.5,0.5,-1
"591","HICP",1,"015",2014 Q3,1.5,0.4,-1.1
"592","HICP",1,"015",2014 Q4,1.3,0.3,-1
"593","HICP",1,"015",2015 Q1,1.4,-0.3,-1.7
"594","HICP",1,"015",2015 Q2,1.3,0.3,-1
"595","HICP",1,"015",2015 Q3,1.3,0.1,-1.2
"596","HICP",1,"015",2015 Q4,0.9,0.2,-0.7
"597","HICP",1,"015",2016 Q1,0.7,-0.2,-0.9
"598","HICP",1,"015",2016 Q2,1.2,-0.1,-1.3
"599","HICP",1,"015",2016 Q3,1.3,0.2,-1.1
"600","HICP",1,"015",2016 Q4,1.4,0.6,-0.8
"601","HICP",1,"015",2017 Q1,1.4,2,0.6
"602","HICP",1,"015",2017 Q2,1.4,1.4,0
"603","HICP",1,"015",2017 Q3,1.3,1.5,0.2
"604","HICP",1,"015",2017 Q4,1.5,1.5,0
"605","HICP",1,"015",2018 Q1,1.625,1.1,-0.525
"606","HICP",1,"015",2018 Q2,1.625,1.9,0.275
"607","HICP",1,"016",1999 Q4,1.6,1.4,-0.2
"608","HICP",1,"016",2000 Q1,1.9,1.9,0
"609","HICP",1,"016",2000 Q2,1.5,1.8,0.3
"610","HICP",1,"016",2000 Q3,1.4,2.1,0.7
"611","HICP",1,"016",2000 Q4,1.3,2.5,1.2
"612","HICP",1,"016",2001 Q1,0.9,2,1.1
"613","HICP",1,"016",2001 Q3,1.7,2.3,0.6
"614","HICP",1,"016",2001 Q4,1.5,2,0.5
"615","HICP",1,"016",2002 Q4,1.9,2.3,0.4
"616","HICP",1,"016",2003 Q1,1.8,2.4,0.6
"617","HICP",1,"016",2003 Q3,1.6,2,0.4
"618","HICP",1,"016",2003 Q4,1.7,2.2,0.5
"619","HICP",1,"016",2004 Q1,1.8,1.6,-0.2
"620","HICP",1,"016",2004 Q2,1.5,2.4,0.9
"621","HICP",1,"016",2004 Q3,1.6,2.4,0.8
"622","HICP",1,"016",2004 Q4,1.9,2.2,0.3
"623","HICP",1,"016",2005 Q1,1.8,2.1,0.3
"624","HICP",1,"016",2005 Q2,1.6,2,0.4
"625","HICP",1,"016",2005 Q3,1.6,2.2,0.6
"626","HICP",1,"016",2005 Q4,1.8,2.3,0.5
"627","HICP",1,"016",2006 Q1,1.8,2.4,0.6
"628","HICP",1,"016",2006 Q2,1.8,2.5,0.7
"629","HICP",1,"016",2006 Q3,1.7,2.3,0.6
"630","HICP",1,"016",2006 Q4,2.1,1.9,-0.2
"631","HICP",1,"016",2007 Q1,1.9,1.8,-0.0999999999999999
"632","HICP",1,"016",2007 Q2,1.9,1.9,0
"633","HICP",1,"016",2007 Q3,1.8,1.7,-0.1
"634","HICP",1,"016",2007 Q4,1.9,3.1,1.2
"635","HICP",1,"016",2008 Q1,1.9,3.3,1.4
"636","HICP",1,"016",2008 Q2,2.4,3.7,1.3
"637","HICP",1,"016",2008 Q3,2.1,3.8,1.7
"638","HICP",1,"016",2008 Q4,2.2,2.1,-0.1
"639","HICP",1,"016",2009 Q1,2.5,1.2,-1.3
"640","HICP",1,"016",2009 Q2,2.9,0,-2.9
"641","HICP",1,"016",2009 Q3,1.7,-0.2,-1.9
"642","HICP",1,"016",2009 Q4,1.8,0.5,-1.3
"643","HICP",1,"016",2010 Q1,1,0.8,-0.2
"644","HICP",1,"016",2010 Q2,1.3,1.7,0.4
"645","HICP",1,"016",2010 Q3,1.2,1.6,0.4
"646","HICP",1,"016",2010 Q4,1.3,1.9,0.6
"647","HICP",1,"016",2011 Q1,1.8,2.4,0.6
"648","HICP",1,"016",2011 Q2,1.7,2.7,1
"649","HICP",1,"016",2011 Q3,2,2.5,0.5
"650","HICP",1,"016",2011 Q4,2,3,1
"651","HICP",1,"016",2012 Q1,2.4,2.7,0.3
"652","HICP",1,"016",2012 Q2,2.1,2.4,0.3
"653","HICP",1,"016",2012 Q3,1.8,2.6,0.8
"654","HICP",1,"016",2012 Q4,1.8,2.2,0.4
"655","HICP",1,"016",2013 Q1,2.1,1.9,-0.2
"656","HICP",1,"016",2013 Q2,1.6,1.4,-0.2
"657","HICP",1,"016",2013 Q3,1.9,1.3,-0.6
"658","HICP",1,"016",2013 Q4,1.9,0.9,-1
"659","HICP",1,"016",2014 Q1,1.1,0.7,-0.4
"660","HICP",1,"016",2014 Q2,1.2,0.5,-0.7
"661","HICP",1,"016",2014 Q3,1.3,0.4,-0.9
"662","HICP",1,"016",2014 Q4,1.2,0.3,-0.9
"663","HICP",1,"016",2015 Q1,1.1,-0.3,-1.4
"664","HICP",1,"016",2015 Q2,0.8,0.3,-0.5
"665","HICP",1,"016",2015 Q3,0.6,0.1,-0.5
"666","HICP",1,"016",2015 Q4,0.5,0.2,-0.3
"667","HICP",1,"016",2016 Q1,0.5,-0.2,-0.7
"668","HICP",1,"016",2016 Q2,0.7,-0.1,-0.8
"669","HICP",1,"016",2016 Q3,0.7,0.2,-0.5
"670","HICP",1,"016",2016 Q4,1,0.6,-0.4
"671","HICP",1,"016",2017 Q1,0.8,2,1.2
"672","HICP",1,"016",2017 Q2,1.1,1.4,0.3
"673","HICP",1,"016",2017 Q3,1,1.5,0.5
"674","HICP",1,"016",2017 Q4,1.5,1.5,0
"675","HICP",1,"016",2018 Q1,1.2,1.1,-0.0999999999999999
"676","HICP",1,"016",2018 Q2,1.5,1.9,0.4
"677","HICP",1,"019",1999 Q4,1,1.4,0.4
"678","HICP",1,"019",2000 Q1,1,1.9,0.9
"679","HICP",1,"019",2000 Q2,1.3,1.8,0.5
"680","HICP",1,"019",2000 Q3,1.7,2.1,0.4
"681","HICP",1,"019",2001 Q1,2,2,0
"682","HICP",1,"019",2001 Q2,1.8,3.1,1.3
"683","HICP",1,"019",2001 Q3,1.5,2.3,0.8
"684","HICP",1,"019",2001 Q4,1.7,2,0.3
"685","HICP",1,"019",2002 Q1,1.9,2.5,0.6
"686","HICP",1,"019",2002 Q2,1.7,2.1,0.4
"687","HICP",1,"019",2002 Q3,1.7,2.1,0.4
"688","HICP",1,"019",2003 Q1,1.7,2.4,0.7
"689","HICP",1,"019",2003 Q2,1.8,1.8,0
"690","HICP",1,"019",2003 Q3,1.8,2,0.2
"691","HICP",1,"019",2003 Q4,1.6,2.2,0.6
"692","HICP",1,"019",2004 Q2,1.3,2.4,1.1
"693","HICP",1,"019",2004 Q3,1.2,2.4,1.2
"694","HICP",1,"019",2005 Q2,1.7,2,0.3
"695","HICP",1,"019",2005 Q3,1.8,2.2,0.4
"696","HICP",1,"019",2005 Q4,1.5,2.3,0.8
"697","HICP",1,"019",2006 Q1,1.7,2.4,0.7
"698","HICP",1,"019",2006 Q2,2,2.5,0.5
"699","HICP",1,"019",2006 Q3,1.5,2.3,0.8
"700","HICP",1,"019",2006 Q4,1.8,1.9,0.0999999999999999
"701","HICP",1,"019",2007 Q3,2.1,1.7,-0.4
"702","HICP",1,"019",2007 Q4,1.8,3.1,1.3
"703","HICP",1,"019",2008 Q1,1.8,3.3,1.5
"704","HICP",1,"019",2008 Q2,1.8,3.7,1.9
"705","HICP",1,"019",2008 Q3,1.8,3.8,2
"706","HICP",1,"019",2009 Q2,2.7,0,-2.7
"707","HICP",1,"019",2009 Q3,2.2,-0.2,-2.4
"708","HICP",1,"019",2010 Q1,0.4,0.8,0.4
"709","HICP",1,"019",2010 Q2,0.9,1.7,0.8
"710","HICP",1,"019",2012 Q3,1.5,2.6,1.1
"711","HICP",1,"020",1999 Q4,0.9,1.4,0.5
"712","HICP",1,"020",2000 Q1,1.8,1.9,0.0999999999999999
"713","HICP",1,"020",2000 Q2,1.6,1.8,0.2
"714","HICP",1,"020",2001 Q1,1.8,2,0.2
"715","HICP",1,"020",2001 Q2,1.8,3.1,1.3
"716","HICP",1,"020",2001 Q3,1.8,2.3,0.5
"717","HICP",1,"020",2001 Q4,1.9,2,0.1
"718","HICP",1,"020",2002 Q4,1.2,2.3,1.1
"719","HICP",1,"020",2003 Q3,1.8,2,0.2
"720","HICP",1,"020",2003 Q4,1.5,2.2,0.7
"721","HICP",1,"020",2004 Q1,1.3,1.6,0.3
"722","HICP",1,"020",2004 Q2,1.7,2.4,0.7
"723","HICP",1,"020",2004 Q3,1.8,2.4,0.6
"724","HICP",1,"020",2004 Q4,1.6,2.2,0.6
"725","HICP",1,"020",2005 Q1,1.9,2.1,0.2
"726","HICP",1,"020",2005 Q2,2,2,0
"727","HICP",1,"020",2005 Q3,1.9,2.2,0.3
"728","HICP",1,"020",2005 Q4,1.8,2.3,0.5
"729","HICP",1,"020",2006 Q1,1.8,2.4,0.6
"730","HICP",1,"020",2006 Q2,1.7,2.5,0.8
"731","HICP",1,"020",2006 Q3,1.6,2.3,0.7
"732","HICP",1,"020",2006 Q4,1.9,1.9,0
"733","HICP",1,"020",2007 Q1,2.2,1.8,-0.4
"734","HICP",1,"020",2007 Q2,2,1.9,-0.1
"735","HICP",1,"020",2007 Q3,1.7,1.7,0
"736","HICP",1,"020",2007 Q4,1.8,3.1,1.3
"737","HICP",1,"020",2008 Q1,2,3.3,1.3
"738","HICP",1,"020",2008 Q2,2.2,3.7,1.5
"739","HICP",1,"020",2008 Q3,2.1,3.8,1.7
"740","HICP",1,"020",2008 Q4,1.8,2.1,0.3
"741","HICP",1,"020",2009 Q2,2.8,0,-2.8
"742","HICP",1,"020",2009 Q3,1.8,-0.2,-2
"743","HICP",1,"020",2009 Q4,0.8,0.5,-0.3
"744","HICP",1,"020",2010 Q1,0.7,0.8,0.1
"745","HICP",1,"020",2010 Q2,1.2,1.7,0.5
"746","HICP",1,"020",2010 Q3,1.1,1.6,0.5
"747","HICP",1,"020",2010 Q4,1.2,1.9,0.7
"748","HICP",1,"020",2011 Q2,1.5,2.7,1.2
"749","HICP",1,"020",2011 Q3,1.7,2.5,0.8
"750","HICP",1,"020",2011 Q4,1.9,3,1.1
"751","HICP",1,"020",2012 Q1,2.2,2.7,0.5
"752","HICP",1,"020",2012 Q2,1.9,2.4,0.5
"753","HICP",1,"020",2012 Q3,1.7,2.6,0.9
"754","HICP",1,"020",2012 Q4,1.6,2.2,0.6
"755","HICP",1,"020",2013 Q1,1.9,1.9,0
"756","HICP",1,"020",2013 Q2,1.8,1.4,-0.4
"757","HICP",1,"020",2013 Q3,2,1.3,-0.7
"758","HICP",1,"020",2013 Q4,1.8,0.9,-0.9
"759","HICP",1,"020",2014 Q1,1.3,0.7,-0.6
"760","HICP",1,"020",2014 Q3,1.4,0.4,-1
"761","HICP",1,"020",2014 Q4,1.4,0.3,-1.1
"762","HICP",1,"020",2015 Q1,1.2,-0.3,-1.5
"763","HICP",1,"020",2015 Q2,1,0.3,-0.7
"764","HICP",1,"020",2015 Q3,1,0.1,-0.9
"765","HICP",1,"020",2015 Q4,0,0.2,0.2
"766","HICP",1,"020",2016 Q1,1.2,-0.2,-1.4
"767","HICP",1,"020",2016 Q2,1.2,-0.1,-1.3
"768","HICP",1,"020",2016 Q3,0.8,0.2,-0.6
"769","HICP",1,"020",2016 Q4,1,0.6,-0.4
"770","HICP",1,"020",2017 Q1,0.5,2,1.5
"771","HICP",1,"020",2017 Q2,1.3,1.4,0.0999999999999999
"772","HICP",1,"020",2017 Q3,1.1,1.5,0.4
"773","HICP",1,"020",2017 Q4,1.5,1.5,0
"774","HICP",1,"020",2018 Q1,1.4,1.1,-0.3
"775","HICP",1,"020",2018 Q2,1.4,1.9,0.5
"776","HICP",1,"022",2001 Q1,1.2,2,0.8
"777","HICP",1,"022",2001 Q2,1,3.1,2.1
"778","HICP",1,"022",2001 Q3,0.8,2.3,1.5
"779","HICP",1,"022",2001 Q4,1.5,2,0.5
"780","HICP",1,"022",2002 Q1,1.6,2.5,0.9
"781","HICP",1,"022",2002 Q2,1.5,2.1,0.6
"782","HICP",1,"022",2002 Q3,1.3,2.1,0.8
"783","HICP",1,"022",2002 Q4,1.6,2.3,0.7
"784","HICP",1,"022",2003 Q1,1.6,2.4,0.8
"785","HICP",1,"022",2003 Q2,1.8,1.8,0
"786","HICP",1,"022",2003 Q3,1.7,2,0.3
"787","HICP",1,"022",2003 Q4,1.5,2.2,0.7
"788","HICP",1,"022",2004 Q1,1.4,1.6,0.2
"789","HICP",1,"022",2004 Q3,1.8,2.4,0.6
"790","HICP",1,"022",2004 Q4,1.7,2.2,0.5
"791","HICP",1,"022",2005 Q1,1.7,2.1,0.4
"792","HICP",1,"022",2005 Q2,1.9,2,0.1
"793","HICP",1,"022",2005 Q3,2.1,2.2,0.1
"794","HICP",1,"022",2005 Q4,1.9,2.3,0.4
"795","HICP",1,"022",2006 Q1,1.7,2.4,0.7
"796","HICP",1,"022",2006 Q3,1.8,2.3,0.5
"797","HICP",1,"022",2006 Q4,1.8,1.9,0.0999999999999999
"798","HICP",1,"022",2007 Q1,2.2,1.8,-0.4
"799","HICP",1,"022",2007 Q2,2.1,1.9,-0.2
"800","HICP",1,"022",2007 Q3,2,1.7,-0.3
"801","HICP",1,"022",2007 Q4,1.9,3.1,1.2
"802","HICP",1,"022",2008 Q1,1.7,3.3,1.6
"803","HICP",1,"022",2008 Q2,1.9,3.7,1.8
"804","HICP",1,"022",2008 Q3,1.8,3.8,2
"805","HICP",1,"022",2008 Q4,1.8,2.1,0.3
"806","HICP",1,"022",2009 Q1,1.8,1.2,-0.6
"807","HICP",1,"022",2009 Q3,1.8,-0.2,-2
"808","HICP",1,"022",2009 Q4,1.6,0.5,-1.1
"809","HICP",1,"022",2010 Q1,1.4,0.8,-0.6
"810","HICP",1,"022",2010 Q2,0.8,1.7,0.9
"811","HICP",1,"022",2010 Q3,1.5,1.6,0.1
"812","HICP",1,"022",2010 Q4,1.5,1.9,0.4
"813","HICP",1,"022",2011 Q1,1.7,2.4,0.7
"814","HICP",1,"022",2011 Q2,1.6,2.7,1.1
"815","HICP",1,"022",2011 Q3,1.7,2.5,0.8
"816","HICP",1,"022",2011 Q4,1.7,3,1.3
"817","HICP",1,"022",2012 Q1,1.7,2.7,1
"818","HICP",1,"022",2012 Q3,1.5,2.6,1.1
"819","HICP",1,"022",2012 Q4,1.7,2.2,0.5
"820","HICP",1,"022",2013 Q1,1.7,1.9,0.2
"821","HICP",1,"022",2013 Q2,1.8,1.4,-0.4
"822","HICP",1,"022",2013 Q3,1.8,1.3,-0.5
"823","HICP",1,"022",2013 Q4,1.8,0.9,-0.9
"824","HICP",1,"022",2014 Q1,1.3,0.7,-0.6
"825","HICP",1,"022",2014 Q2,1.3,0.5,-0.8
"826","HICP",1,"022",2014 Q3,1.3,0.4,-0.9
"827","HICP",1,"022",2014 Q4,1.1,0.3,-0.8
"828","HICP",1,"022",2015 Q1,1.1,-0.3,-1.4
"829","HICP",1,"022",2015 Q2,1,0.3,-0.7
"830","HICP",1,"022",2015 Q4,0.5,0.2,-0.3
"831","HICP",1,"022",2016 Q2,1.2,-0.1,-1.3
"832","HICP",1,"022",2016 Q3,1,0.2,-0.8
"833","HICP",1,"022",2016 Q4,0.9,0.6,-0.3
"834","HICP",1,"022",2017 Q2,1.1,1.4,0.3
"835","HICP",1,"022",2017 Q3,1.3,1.5,0.2
"836","HICP",1,"022",2017 Q4,1.3,1.5,0.2
"837","HICP",1,"022",2018 Q1,1.6,1.1,-0.5
"838","HICP",1,"022",2018 Q2,1.4,1.9,0.5
"839","HICP",1,"023",1999 Q4,1.4,1.4,0
"840","HICP",1,"023",2000 Q1,1.8,1.9,0.0999999999999999
"841","HICP",1,"023",2000 Q2,1.9,1.8,-0.0999999999999999
"842","HICP",1,"023",2000 Q3,1.7,2.1,0.4
"843","HICP",1,"023",2000 Q4,1.6,2.5,0.9
"844","HICP",1,"023",2001 Q1,1.6,2,0.4
"845","HICP",1,"023",2001 Q3,1.8,2.3,0.5
"846","HICP",1,"023",2001 Q4,1.8,2,0.2
"847","HICP",1,"023",2002 Q1,2.1,2.5,0.4
"848","HICP",1,"023",2002 Q2,1.7,2.1,0.4
"849","HICP",1,"023",2003 Q4,1.4,2.2,0.8
"850","HICP",1,"023",2004 Q1,1,1.6,0.6
"851","HICP",1,"023",2004 Q2,1.7,2.4,0.7
"852","HICP",1,"023",2004 Q3,1.5,2.4,0.9
"853","HICP",1,"023",2004 Q4,1.8,2.2,0.4
"854","HICP",1,"023",2005 Q1,1.8,2.1,0.3
"855","HICP",1,"023",2005 Q2,1.7,2,0.3
"856","HICP",1,"023",2005 Q3,2.1,2.2,0.1
"857","HICP",1,"023",2005 Q4,1.5,2.3,0.8
"858","HICP",1,"023",2006 Q1,1.6,2.4,0.8
"859","HICP",1,"023",2006 Q2,1.4,2.5,1.1
"860","HICP",1,"023",2006 Q4,1.5,1.9,0.4
"861","HICP",1,"023",2007 Q1,1.7,1.8,0.1
"862","HICP",1,"023",2007 Q2,1.8,1.9,0.0999999999999999
"863","HICP",1,"023",2007 Q3,1.8,1.7,-0.1
"864","HICP",1,"023",2007 Q4,1.9,3.1,1.2
"865","HICP",1,"023",2008 Q1,1.6,3.3,1.7
"866","HICP",1,"023",2008 Q2,1.5,3.7,2.2
"867","HICP",1,"023",2008 Q3,1.8,3.8,2
"868","HICP",1,"023",2008 Q4,1.8,2.1,0.3
"869","HICP",1,"023",2009 Q1,2.5,1.2,-1.3
"870","HICP",1,"023",2009 Q2,2.4,0,-2.4
"871","HICP",1,"023",2009 Q3,2.5,-0.2,-2.7
"872","HICP",1,"023",2009 Q4,2.3,0.5,-1.8
"873","HICP",1,"023",2010 Q1,1.5,0.8,-0.7
"874","HICP",1,"023",2010 Q2,1.5,1.7,0.2
"875","HICP",1,"023",2010 Q3,1.3,1.6,0.3
"876","HICP",1,"023",2010 Q4,1.3,1.9,0.6
"877","HICP",1,"023",2011 Q2,1.6,2.7,1.1
"878","HICP",1,"023",2011 Q3,1.9,2.5,0.6
"879","HICP",1,"023",2011 Q4,1.9,3,1.1
"880","HICP",1,"023",2012 Q1,1.5,2.7,1.2
"881","HICP",1,"023",2012 Q2,1.6,2.4,0.8
"882","HICP",1,"023",2012 Q3,1.4,2.6,1.2
"883","HICP",1,"023",2012 Q4,1.2,2.2,1
"884","HICP",1,"023",2013 Q1,1.7,1.9,0.2
"885","HICP",1,"023",2013 Q2,2,1.4,-0.6
"886","HICP",1,"023",2013 Q3,1.9,1.3,-0.6
"887","HICP",1,"023",2013 Q4,2,0.9,-1.1
"888","HICP",1,"023",2014 Q1,1.5,0.7,-0.8
"889","HICP",1,"023",2014 Q2,1.6,0.5,-1.1
"890","HICP",1,"023",2014 Q3,1.4,0.4,-1
"891","HICP",1,"023",2014 Q4,1.2,0.3,-0.9
"892","HICP",1,"023",2015 Q1,1.2,-0.3,-1.5
"893","HICP",1,"023",2015 Q2,1.2,0.3,-0.9
"894","HICP",1,"023",2015 Q3,1.2,0.1,-1.1
"895","HICP",1,"023",2015 Q4,0.7,0.2,-0.5
"896","HICP",1,"023",2016 Q1,1,-0.2,-1.2
"897","HICP",1,"023",2016 Q2,1.1,-0.1,-1.2
"898","HICP",1,"023",2016 Q3,1.7,0.2,-1.5
"899","HICP",1,"023",2016 Q4,1.3,0.6,-0.7
"900","HICP",1,"023",2017 Q1,1.4,2,0.6
"901","HICP",1,"023",2017 Q2,1,1.4,0.4
